date_id,year,month,quarter,day_of_week_name,day_type
1464,2002,9,3,Wednesday,Weekday
1465,2002,10,4,Friday,Weekday
1466,2002,10,4,Friday,Weekend
1467,2002,10,4,Monday,Weekend
1468,2002,10,4,Monday,Weekday
1469,2002,10,4,Saturday,Weekend
1470,2002,10,4,Sunday,Weekend
1471,2002,10,4,Thursday,Weekday
1472,2002,10,4,Tuesday,Weekday
1473,2002,10,4,Wednesday,Weekday
1474,2002,11,4,Friday,Weekday
1475,2002,11,4,Friday,Weekend
1476,2002,11,4,Monday,Weekend
1477,2002,11,4,Monday,Weekday
1478,2002,11,4,Saturday,Weekend
1479,2002,11,4,Sunday,Weekend
1480,2002,11,4,Thursday,Weekday
1481,2002,11,4,Tuesday,Weekday
1482,2002,11,4,Wednesday,Weekday
1483,2002,12,4,Friday,Weekday
1484,2002,12,4,Friday,Weekend
1485,2002,12,4,Monday,Weekend
1486,2002,12,4,Monday,Weekday
1487,2002,12,4,Saturday,Weekend
1488,2002,12,4,Sunday,Weekend
1489,2002,12,4,Thursday,Weekday
1490,2002,12,4,Tuesday,Weekday
1491,2002,12,4,Wednesday,Weekday
1492,2003,1,1,Friday,Weekday
1493,2003,1,1,Friday,Weekend
1494,2003,1,1,Monday,Weekday
1495,2003,1,1,Saturday,Weekend
1496,2003,1,1,Sunday,Weekend
1497,2003,1,1,Thursday,Weekday
1498,2003,1,1,Tuesday,Weekday
1499,2003,1,1,Wednesday,Weekday
1500,2003,2,1,Friday,Weekday
1501,2003,2,1,Friday,Weekend
1502,2003,2,1,Monday,Weekend
1503,2003,2,1,Monday,Weekday
1504,2003,2,1,Saturday,Weekend
1505,2003,2,1,Sunday,Weekend
1506,2003,2,1,Thursday,Weekday
1507,2003,2,1,Tuesday,Weekday
1508,2003,2,1,Wednesday,Weekday
1509,2003,3,1,Friday,Weekday
1510,2003,3,1,Friday,Weekend
1511,2003,3,1,Monday,Weekend
1512,2003,3,1,Monday,Weekday
1513,2003,3,1,Saturday,Weekend
1514,2003,3,1,Sunday,Weekend
1515,2003,3,1,Thursday,Weekday
1516,2003,3,1,Tuesday,Weekday
1517,2003,3,1,Wednesday,Weekday
1518,2003,4,2,Friday,Weekday
1519,2003,4,2,Friday,Weekend
1520,2003,4,2,Monday,Weekday
1521,2003,4,2,Saturday,Weekend
1522,2003,4,2,Sunday,Weekend
1523,2003,4,2,Thursday,Weekday
1524,2003,4,2,Tuesday,Weekday
1525,2003,4,2,Wednesday,Weekday
1526,2003,5,2,Friday,Weekday
1527,2003,5,2,Friday,Weekend
1528,2003,5,2,Monday,Weekend
1529,2003,5,2,Monday,Weekday
1530,2003,5,2,Saturday,Weekend
1531,2003,5,2,Sunday,Weekend
1532,2003,5,2,Thursday,Weekday
1533,2003,5,2,Tuesday,Weekday
1534,2003,5,2,Wednesday,Weekday
1535,2003,6,2,Friday,Weekday
1536,2003,6,2,Friday,Weekend
1537,2003,6,2,Monday,Weekend
1538,2003,6,2,Monday,Weekday
1539,2003,6,2,Saturday,Weekend
1540,2003,6,2,Sunday,Weekend
1541,2003,6,2,Thursday,Weekday
1542,2003,6,2,Tuesday,Weekday
1543,2003,6,2,Wednesday,Weekday
1544,2003,7,3,Friday,Weekday
1545,2003,7,3,Friday,Weekend
1546,2003,7,3,Monday,Weekend
1547,2003,7,3,Monday,Weekday
1548,2003,7,3,Saturday,Weekend
1549,2003,7,3,Sunday,Weekend
1550,2003,7,3,Thursday,Weekday
1551,2003,7,3,Tuesday,Weekday
1552,2003,7,3,Wednesday,Weekday
1553,2003,8,3,Friday,Weekday
1554,2003,8,3,Friday,Weekend
1555,2003,8,3,Monday,Weekend
1556,2003,8,3,Monday,Weekday
1557,2003,8,3,Saturday,Weekend
1558,2003,8,3,Sunday,Weekend
1559,2003,8,3,Thursday,Weekday
1560,2003,8,3,Tuesday,Weekday
1561,2003,8,3,Wednesday,Weekday
1562,2003,9,3,Friday,Weekday
1563,2003,9,3,Friday,Weekend
1564,2003,9,3,Monday,Weekend
1565,2003,9,3,Monday,Weekday
1566,2003,9,3,Saturday,Weekend
1567,2003,9,3,Sunday,Weekend
1568,2003,9,3,Thursday,Weekday
1569,2003,9,3,Tuesday,Weekday
1570,2003,9,3,Wednesday,Weekday
1571,2003,10,4,Friday,Weekday
1572,2003,10,4,Friday,Weekend
1573,2003,10,4,Monday,Weekday
1574,2003,10,4,Saturday,Weekend
1575,2003,10,4,Sunday,Weekend
1576,2003,10,4,Thursday,Weekday
1577,2003,10,4,Tuesday,Weekday
1578,2003,10,4,Wednesday,Weekday
1579,2003,11,4,Friday,Weekday
1580,2003,11,4,Friday,Weekend
1581,2003,11,4,Monday,Weekday
1582,2003,11,4,Saturday,Weekend
1583,2003,11,4,Sunday,Weekend
1584,2003,11,4,Thursday,Weekday
1585,2003,11,4,Tuesday,Weekday
1586,2003,11,4,Wednesday,Weekday
1587,2003,12,4,Friday,Weekday
1588,2003,12,4,Friday,Weekend
1589,2003,12,4,Monday,Weekend
1590,2003,12,4,Monday,Weekday
1591,2003,12,4,Saturday,Weekend
1592,2003,12,4,Sunday,Weekend
1593,2003,12,4,Thursday,Weekday
1594,2003,12,4,Tuesday,Weekday
1595,2003,12,4,Wednesday,Weekday
1596,2004,1,1,Friday,Weekday
1597,2004,1,1,Friday,Weekend
1598,2004,1,1,Monday,Weekday
1599,2004,1,1,Saturday,Weekend
1600,2004,1,1,Sunday,Weekend
1601,2004,1,1,Thursday,Weekday
1602,2004,1,1,Tuesday,Weekday
1603,2004,1,1,Wednesday,Weekday
1604,2004,2,1,Friday,Weekday
1605,2004,2,1,Friday,Weekend
1606,2004,2,1,Monday,Weekday
1607,2004,2,1,Saturday,Weekend
1608,2004,2,1,Sunday,Weekend
1609,2004,2,1,Thursday,Weekday
1610,2004,2,1,Tuesday,Weekday
1611,2004,2,1,Wednesday,Weekday
1612,2004,3,1,Friday,Weekday
1613,2004,3,1,Friday,Weekend
1614,2004,3,1,Monday,Weekend
1615,2004,3,1,Monday,Weekday
1616,2004,3,1,Saturday,Weekend
1617,2004,3,1,Sunday,Weekend
1618,2004,3,1,Thursday,Weekday
1619,2004,3,1,Tuesday,Weekday
1620,2004,3,1,Wednesday,Weekday
1621,2004,4,2,Friday,Weekday
1622,2004,4,2,Friday,Weekend
1623,2004,4,2,Monday,Weekday
1624,2004,4,2,Saturday,Weekend
1625,2004,4,2,Sunday,Weekend
1626,2004,4,2,Thursday,Weekday
1627,2004,4,2,Tuesday,Weekday
1628,2004,4,2,Wednesday,Weekday
1629,2004,5,2,Friday,Weekday
1630,2004,5,2,Friday,Weekend
1631,2004,5,2,Monday,Weekend
1632,2004,5,2,Monday,Weekday
1633,2004,5,2,Saturday,Weekend
1634,2004,5,2,Sunday,Weekend
1635,2004,5,2,Thursday,Weekday
1636,2004,5,2,Tuesday,Weekday
1637,2004,5,2,Wednesday,Weekday
1638,2004,6,2,Friday,Weekday
1639,2004,6,2,Friday,Weekend
1640,2004,6,2,Monday,Weekday
1641,2004,6,2,Saturday,Weekend
1642,2004,6,2,Sunday,Weekend
1643,2004,6,2,Thursday,Weekday
1644,2004,6,2,Tuesday,Weekday
1645,2004,6,2,Wednesday,Weekday
1646,2004,7,3,Friday,Weekday
1647,2004,7,3,Friday,Weekend
1648,2004,7,3,Monday,Weekend
1649,2004,7,3,Monday,Weekday
1650,2004,7,3,Saturday,Weekend
1651,2004,7,3,Sunday,Weekend
1652,2004,7,3,Thursday,Weekday
1653,2004,7,3,Tuesday,Weekday
1654,2004,7,3,Wednesday,Weekday
1655,2004,8,3,Friday,Weekday
1656,2004,8,3,Friday,Weekend
1657,2004,8,3,Monday,Weekend
1658,2004,8,3,Monday,Weekday
1659,2004,8,3,Saturday,Weekend
1660,2004,8,3,Sunday,Weekend
1661,2004,8,3,Thursday,Weekday
1662,2004,8,3,Tuesday,Weekday
1663,2004,8,3,Wednesday,Weekday
1664,2004,9,3,Friday,Weekday
1665,2004,9,3,Friday,Weekend
1666,2004,9,3,Monday,Weekend
1667,2004,9,3,Monday,Weekday
1668,2004,9,3,Saturday,Weekend
1669,2004,9,3,Sunday,Weekend
1670,2004,9,3,Thursday,Weekday
1671,2004,9,3,Tuesday,Weekday
1672,2004,9,3,Wednesday,Weekday
1673,2004,10,4,Friday,Weekday
1674,2004,10,4,Friday,Weekend
1675,2004,10,4,Monday,Weekday
1676,2004,10,4,Saturday,Weekend
1677,2004,10,4,Sunday,Weekend
1678,2004,10,4,Thursday,Weekday
1679,2004,10,4,Tuesday,Weekday
1680,2004,10,4,Wednesday,Weekday
1681,2004,11,4,Friday,Weekday
1682,2004,11,4,Friday,Weekend
1683,2004,11,4,Monday,Weekend
1684,2004,11,4,Monday,Weekday
1685,2004,11,4,Saturday,Weekend
1686,2004,11,4,Sunday,Weekend
1687,2004,11,4,Thursday,Weekday
1688,2004,11,4,Tuesday,Weekday
1689,2004,11,4,Wednesday,Weekday
1690,2004,12,4,Friday,Weekday
1691,2004,12,4,Friday,Weekend
1692,2004,12,4,Monday,Weekend
1693,2004,12,4,Monday,Weekday
1694,2004,12,4,Saturday,Weekend
1695,2004,12,4,Sunday,Weekend
1696,2004,12,4,Thursday,Weekday
1697,2004,12,4,Tuesday,Weekday
1698,2004,12,4,Wednesday,Weekday
1699,2005,1,1,Friday,Weekday
1700,2005,1,1,Friday,Weekend
1701,2005,1,1,Monday,Weekend
1702,2005,1,1,Monday,Weekday
1703,2005,1,1,Saturday,Weekend
1704,2005,1,1,Sunday,Weekend
1705,2005,1,1,Thursday,Weekday
1706,2005,1,1,Tuesday,Weekday
1707,2005,1,1,Wednesday,Weekday
1708,2005,2,1,Friday,Weekday
1709,2005,2,1,Friday,Weekend
1710,2005,2,1,Monday,Weekend
1711,2005,2,1,Monday,Weekday
1712,2005,2,1,Saturday,Weekend
1713,2005,2,1,Sunday,Weekend
1714,2005,2,1,Thursday,Weekday
1715,2005,2,1,Tuesday,Weekday
1716,2005,2,1,Wednesday,Weekday
1717,2005,3,1,Friday,Weekday
1718,2005,3,1,Friday,Weekend
1719,2005,3,1,Monday,Weekend
1720,2005,3,1,Monday,Weekday
1721,2005,3,1,Saturday,Weekend
1722,2005,3,1,Sunday,Weekend
1723,2005,3,1,Thursday,Weekday
1724,2005,3,1,Tuesday,Weekday
1725,2005,3,1,Wednesday,Weekday
1726,2005,4,2,Friday,Weekday
1727,2005,4,2,Friday,Weekend
1728,2005,4,2,Monday,Weekend
1729,2005,4,2,Monday,Weekday
1730,2005,4,2,Saturday,Weekend
1731,2005,4,2,Sunday,Weekend
1732,2005,4,2,Thursday,Weekday
1733,2005,4,2,Tuesday,Weekday
1734,2005,4,2,Wednesday,Weekday
1735,2005,5,2,Friday,Weekday
1736,2005,5,2,Friday,Weekend
1737,2005,5,2,Monday,Weekend
1738,2005,5,2,Monday,Weekday
1739,2005,5,2,Saturday,Weekend
1740,2005,5,2,Sunday,Weekend
1741,2005,5,2,Thursday,Weekday
1742,2005,5,2,Tuesday,Weekday
1743,2005,5,2,Wednesday,Weekday
1744,2005,6,2,Friday,Weekday
1745,2005,6,2,Friday,Weekend
1746,2005,6,2,Monday,Weekday
1747,2005,6,2,Saturday,Weekend
1748,2005,6,2,Sunday,Weekend
1749,2005,6,2,Thursday,Weekday
1750,2005,6,2,Tuesday,Weekday
1751,2005,6,2,Wednesday,Weekday
1752,2005,7,3,Friday,Weekday
1753,2005,7,3,Friday,Weekend
1754,2005,7,3,Monday,Weekday
1755,2005,7,3,Saturday,Weekend
1756,2005,7,3,Sunday,Weekend
1757,2005,7,3,Thursday,Weekday
1758,2005,7,3,Tuesday,Weekday
1759,2005,7,3,Wednesday,Weekday
1760,2005,8,3,Friday,Weekday
1761,2005,8,3,Friday,Weekend
1762,2005,8,3,Monday,Weekend
1763,2005,8,3,Monday,Weekday
1764,2005,8,3,Saturday,Weekend
1765,2005,8,3,Sunday,Weekend
1766,2005,8,3,Thursday,Weekday
1767,2005,8,3,Tuesday,Weekday
1768,2005,8,3,Wednesday,Weekday
1769,2005,9,3,Friday,Weekday
1770,2005,9,3,Friday,Weekend
1771,2005,9,3,Monday,Weekend
1772,2005,9,3,Monday,Weekday
1773,2005,9,3,Saturday,Weekend
1774,2005,9,3,Sunday,Weekend
1775,2005,9,3,Thursday,Weekday
1776,2005,9,3,Tuesday,Weekday
1777,2005,9,3,Wednesday,Weekday
1778,2005,10,4,Friday,Weekday
1779,2005,10,4,Friday,Weekend
1780,2005,10,4,Monday,Weekend
1781,2005,10,4,Monday,Weekday
1782,2005,10,4,Saturday,Weekend
1783,2005,10,4,Sunday,Weekend
1784,2005,10,4,Thursday,Weekday
1785,2005,10,4,Tuesday,Weekday
1786,2005,10,4,Wednesday,Weekday
1787,2005,11,4,Friday,Weekday
1788,2005,11,4,Friday,Weekend
1789,2005,11,4,Monday,Weekend
1790,2005,11,4,Monday,Weekday
1791,2005,11,4,Saturday,Weekend
1792,2005,11,4,Sunday,Weekend
1793,2005,11,4,Thursday,Weekday
1794,2005,11,4,Tuesday,Weekday
1795,2005,11,4,Wednesday,Weekday
1796,2005,12,4,Friday,Weekday
1797,2005,12,4,Friday,Weekend
1798,2005,12,4,Monday,Weekend
1799,2005,12,4,Monday,Weekday
1800,2005,12,4,Saturday,Weekend
1801,2005,12,4,Sunday,Weekend
1802,2005,12,4,Thursday,Weekday
1803,2005,12,4,Tuesday,Weekday
1804,2005,12,4,Wednesday,Weekday
1805,2006,1,1,Friday,Weekday
1806,2006,1,1,Friday,Weekend
1807,2006,1,1,Monday,Weekend
1808,2006,1,1,Monday,Weekday
1809,2006,1,1,Saturday,Weekend
1810,2006,1,1,Sunday,Weekend
1811,2006,1,1,Thursday,Weekday
1812,2006,1,1,Tuesday,Weekday
1813,2006,1,1,Wednesday,Weekday
1814,2006,2,1,Friday,Weekday
1815,2006,2,1,Friday,Weekend
1816,2006,2,1,Monday,Weekday
1817,2006,2,1,Saturday,Weekend
1818,2006,2,1,Sunday,Weekend
1819,2006,2,1,Thursday,Weekday
1820,2006,2,1,Tuesday,Weekday
1821,2006,2,1,Wednesday,Weekday
1822,2006,3,1,Friday,Weekday
1823,2006,3,1,Friday,Weekend
1824,2006,3,1,Monday,Weekend
1825,2006,3,1,Monday,Weekday
1826,2006,3,1,Saturday,Weekend
1827,2006,3,1,Sunday,Weekend
1828,2006,3,1,Thursday,Weekday
1829,2006,3,1,Tuesday,Weekday
1830,2006,3,1,Wednesday,Weekday
1831,2006,4,2,Friday,Weekday
1832,2006,4,2,Friday,Weekend
1833,2006,4,2,Monday,Weekend
1834,2006,4,2,Monday,Weekday
1835,2006,4,2,Saturday,Weekend
1836,2006,4,2,Sunday,Weekend
1837,2006,4,2,Thursday,Weekday
1838,2006,4,2,Tuesday,Weekday
1839,2006,4,2,Wednesday,Weekday
1840,2006,5,2,Friday,Weekday
1841,2006,5,2,Friday,Weekend
1842,2006,5,2,Monday,Weekend
1843,2006,5,2,Monday,Weekday
1844,2006,5,2,Saturday,Weekend
1845,2006,5,2,Sunday,Weekend
1846,2006,5,2,Thursday,Weekday
1847,2006,5,2,Tuesday,Weekday
1848,2006,5,2,Wednesday,Weekday
1849,2006,6,2,Friday,Weekday
1850,2006,6,2,Friday,Weekend
1851,2006,6,2,Monday,Weekend
1852,2006,6,2,Monday,Weekday
1853,2006,6,2,Saturday,Weekend
1854,2006,6,2,Sunday,Weekend
1855,2006,6,2,Thursday,Weekday
1856,2006,6,2,Tuesday,Weekday
1857,2006,6,2,Wednesday,Weekday
1858,2006,7,3,Friday,Weekday
1859,2006,7,3,Friday,Weekend
1860,2006,7,3,Monday,Weekend
1861,2006,7,3,Monday,Weekday
1862,2006,7,3,Saturday,Weekend
1863,2006,7,3,Sunday,Weekend
1864,2006,7,3,Thursday,Weekday
1865,2006,7,3,Tuesday,Weekday
1866,2006,7,3,Wednesday,Weekday
1867,2006,8,3,Friday,Weekday
1868,2006,8,3,Friday,Weekend
1869,2006,8,3,Monday,Weekend
1870,2006,8,3,Monday,Weekday
1871,2006,8,3,Saturday,Weekend
1872,2006,8,3,Sunday,Weekend
1873,2006,8,3,Thursday,Weekday
1874,2006,8,3,Tuesday,Weekday
1875,2006,8,3,Wednesday,Weekday
1876,2006,9,3,Friday,Weekday
1877,2006,9,3,Friday,Weekend
1878,2006,9,3,Monday,Weekend
1879,2006,9,3,Monday,Weekday
1880,2006,9,3,Saturday,Weekend
1881,2006,9,3,Sunday,Weekend
1882,2006,9,3,Thursday,Weekday
1883,2006,9,3,Tuesday,Weekday
1884,2006,9,3,Wednesday,Weekday
1885,2006,10,4,Friday,Weekday
1886,2006,10,4,Friday,Weekend
1887,2006,10,4,Monday,Weekend
1888,2006,10,4,Monday,Weekday
1889,2006,10,4,Saturday,Weekend
1890,2006,10,4,Sunday,Weekend
1891,2006,10,4,Thursday,Weekday
1892,2006,10,4,Tuesday,Weekday
1893,2006,10,4,Wednesday,Weekday
1894,2006,11,4,Friday,Weekday
1895,2006,11,4,Friday,Weekend
1896,2006,11,4,Monday,Weekend
1897,2006,11,4,Monday,Weekday
1898,2006,11,4,Saturday,Weekend
1899,2006,11,4,Sunday,Weekend
1900,2006,11,4,Thursday,Weekday
1901,2006,11,4,Tuesday,Weekday
1902,2006,11,4,Wednesday,Weekday
1903,2006,12,4,Friday,Weekday
1904,2006,12,4,Friday,Weekend
1905,2006,12,4,Monday,Weekend
1906,2006,12,4,Monday,Weekday
1907,2006,12,4,Saturday,Weekend
1908,2006,12,4,Sunday,Weekend
1909,2006,12,4,Thursday,Weekday
1910,2006,12,4,Tuesday,Weekday
1911,2006,12,4,Wednesday,Weekday
1912,2007,1,1,Friday,Weekday
1913,2007,1,1,Friday,Weekend
1914,2007,1,1,Monday,Weekend
1915,2007,1,1,Monday,Weekday
1916,2007,1,1,Saturday,Weekend
1917,2007,1,1,Sunday,Weekend
1918,2007,1,1,Thursday,Weekday
1919,2007,1,1,Tuesday,Weekday
1920,2007,1,1,Wednesday,Weekday
1921,2007,2,1,Friday,Weekday
1922,2007,2,1,Friday,Weekend
1923,2007,2,1,Monday,Weekend
1924,2007,2,1,Monday,Weekday
1925,2007,2,1,Saturday,Weekend
1926,2007,2,1,Sunday,Weekend
1927,2007,2,1,Thursday,Weekday
1928,2007,2,1,Tuesday,Weekday
1929,2007,2,1,Wednesday,Weekday
1930,2007,3,1,Friday,Weekday
1931,2007,3,1,Friday,Weekend
1932,2007,3,1,Monday,Weekend
1933,2007,3,1,Monday,Weekday
1934,2007,3,1,Saturday,Weekend
1935,2007,3,1,Sunday,Weekend
1936,2007,3,1,Thursday,Weekday
1937,2007,3,1,Tuesday,Weekday
1938,2007,3,1,Wednesday,Weekday
1939,2007,4,2,Friday,Weekday
1940,2007,4,2,Friday,Weekend
1941,2007,4,2,Monday,Weekend
1942,2007,4,2,Monday,Weekday
1943,2007,4,2,Saturday,Weekend
1944,2007,4,2,Sunday,Weekend
1945,2007,4,2,Thursday,Weekday
1946,2007,4,2,Tuesday,Weekday
1947,2007,4,2,Wednesday,Weekday
1948,2007,5,2,Friday,Weekday
1949,2007,5,2,Friday,Weekend
1950,2007,5,2,Monday,Weekday
1951,2007,5,2,Saturday,Weekend
1952,2007,5,2,Sunday,Weekend
1953,2007,5,2,Thursday,Weekday
1954,2007,5,2,Tuesday,Weekday
1955,2007,5,2,Wednesday,Weekday
1956,2007,6,2,Friday,Weekday
1957,2007,6,2,Friday,Weekend
1958,2007,6,2,Monday,Weekend
1959,2007,6,2,Monday,Weekday
1960,2007,6,2,Saturday,Weekend
1961,2007,6,2,Sunday,Weekend
1962,2007,6,2,Thursday,Weekday
1963,2007,6,2,Tuesday,Weekday
1964,2007,6,2,Wednesday,Weekday
1965,2007,7,3,Friday,Weekday
1966,2007,7,3,Friday,Weekend
1967,2007,7,3,Monday,Weekend
1968,2007,7,3,Monday,Weekday
1969,2007,7,3,Saturday,Weekend
1970,2007,7,3,Sunday,Weekend
1971,2007,7,3,Thursday,Weekday
1972,2007,7,3,Tuesday,Weekday
1973,2007,7,3,Wednesday,Weekday
1974,2007,8,3,Friday,Weekday
1975,2007,8,3,Friday,Weekend
1976,2007,8,3,Monday,Weekend
1977,2007,8,3,Monday,Weekday
1978,2007,8,3,Saturday,Weekend
1979,2007,8,3,Sunday,Weekend
1980,2007,8,3,Thursday,Weekday
1981,2007,8,3,Tuesday,Weekday
1982,2007,8,3,Wednesday,Weekday
1983,2007,9,3,Friday,Weekday
1984,2007,9,3,Friday,Weekend
1985,2007,9,3,Monday,Weekend
1986,2007,9,3,Monday,Weekday
1987,2007,9,3,Saturday,Weekend
1988,2007,9,3,Sunday,Weekend
1989,2007,9,3,Thursday,Weekday
1990,2007,9,3,Tuesday,Weekday
1991,2007,9,3,Wednesday,Weekday
1992,2007,10,4,Friday,Weekday
1993,2007,10,4,Friday,Weekend
1994,2007,10,4,Monday,Weekend
1995,2007,10,4,Monday,Weekday
1996,2007,10,4,Saturday,Weekend
1997,2007,10,4,Sunday,Weekend
1998,2007,10,4,Thursday,Weekday
1999,2007,10,4,Tuesday,Weekday
2000,2007,10,4,Wednesday,Weekday
2001,2007,11,4,Friday,Weekday
2002,2007,11,4,Friday,Weekend
2003,2007,11,4,Monday,Weekend
2004,2007,11,4,Monday,Weekday
2005,2007,11,4,Saturday,Weekend
2006,2007,11,4,Sunday,Weekend
2007,2007,11,4,Thursday,Weekday
2008,2007,11,4,Tuesday,Weekday
2009,2007,11,4,Wednesday,Weekday
2010,2007,12,4,Friday,Weekday
2011,2007,12,4,Friday,Weekend
2012,2007,12,4,Monday,Weekday
2013,2007,12,4,Saturday,Weekend
2014,2007,12,4,Sunday,Weekend
2015,2007,12,4,Thursday,Weekday
2016,2007,12,4,Tuesday,Weekday
2017,2007,12,4,Wednesday,Weekday
2018,2008,1,1,Friday,Weekday
2019,2008,1,1,Friday,Weekend
2020,2008,1,1,Monday,Weekend
2021,2008,1,1,Monday,Weekday
2022,2008,1,1,Saturday,Weekend
2023,2008,1,1,Sunday,Weekend
2024,2008,1,1,Thursday,Weekday
2025,2008,1,1,Tuesday,Weekday
2026,2008,1,1,Wednesday,Weekday
2027,2008,2,1,Friday,Weekday
2028,2008,2,1,Friday,Weekend
2029,2008,2,1,Monday,Weekend
2030,2008,2,1,Monday,Weekday
2031,2008,2,1,Saturday,Weekend
2032,2008,2,1,Sunday,Weekend
2033,2008,2,1,Thursday,Weekday
2034,2008,2,1,Tuesday,Weekday
2035,2008,2,1,Wednesday,Weekday
2036,2008,3,1,Friday,Weekday
2037,2008,3,1,Friday,Weekend
2038,2008,3,1,Monday,Weekday
2039,2008,3,1,Saturday,Weekend
2040,2008,3,1,Sunday,Weekend
2041,2008,3,1,Thursday,Weekday
2042,2008,3,1,Tuesday,Weekday
2043,2008,3,1,Wednesday,Weekday
2044,2008,4,2,Friday,Weekday
2045,2008,4,2,Friday,Weekend
2046,2008,4,2,Monday,Weekend
2047,2008,4,2,Monday,Weekday
2048,2008,4,2,Saturday,Weekend
2049,2008,4,2,Sunday,Weekend
2050,2008,4,2,Thursday,Weekday
2051,2008,4,2,Tuesday,Weekday
2052,2008,4,2,Wednesday,Weekday
2053,2008,5,2,Friday,Weekday
2054,2008,5,2,Friday,Weekend
2055,2008,5,2,Monday,Weekday
2056,2008,5,2,Saturday,Weekend
2057,2008,5,2,Sunday,Weekend
2058,2008,5,2,Thursday,Weekday
2059,2008,5,2,Tuesday,Weekday
2060,2008,5,2,Wednesday,Weekday
2061,2008,6,2,Friday,Weekday
2062,2008,6,2,Friday,Weekend
2063,2008,6,2,Monday,Weekend
2064,2008,6,2,Monday,Weekday
2065,2008,6,2,Saturday,Weekend
2066,2008,6,2,Sunday,Weekend
2067,2008,6,2,Thursday,Weekday
2068,2008,6,2,Tuesday,Weekday
2069,2008,6,2,Wednesday,Weekday
2070,2008,7,3,Friday,Weekday
2071,2008,7,3,Friday,Weekend
2072,2008,7,3,Monday,Weekend
2073,2008,7,3,Monday,Weekday
2074,2008,7,3,Saturday,Weekend
2075,2008,7,3,Sunday,Weekend
2076,2008,7,3,Thursday,Weekday
2077,2008,7,3,Tuesday,Weekday
2078,2008,7,3,Wednesday,Weekday
2079,2008,8,3,Friday,Weekday
2080,2008,8,3,Friday,Weekend
2081,2008,8,3,Monday,Weekday
2082,2008,8,3,Saturday,Weekend
2083,2008,8,3,Sunday,Weekend
2084,2008,8,3,Thursday,Weekday
2085,2008,8,3,Tuesday,Weekday
2086,2008,8,3,Wednesday,Weekday
2087,2008,9,3,Friday,Weekday
2088,2008,9,3,Friday,Weekend
2089,2008,9,3,Monday,Weekday
2090,2008,9,3,Saturday,Weekend
2091,2008,9,3,Sunday,Weekend
2092,2008,9,3,Thursday,Weekday
2093,2008,9,3,Tuesday,Weekday
2094,2008,9,3,Wednesday,Weekday
2095,2008,10,4,Friday,Weekday
2096,2008,10,4,Friday,Weekend
2097,2008,10,4,Monday,Weekend
2098,2008,10,4,Monday,Weekday
2099,2008,10,4,Saturday,Weekend
2100,2008,10,4,Sunday,Weekend
2101,2008,10,4,Thursday,Weekday
2102,2008,10,4,Tuesday,Weekday
2103,2008,10,4,Wednesday,Weekday
2104,2008,11,4,Friday,Weekday
2105,2008,11,4,Friday,Weekend
2106,2008,11,4,Monday,Weekday
2107,2008,11,4,Saturday,Weekend
2108,2008,11,4,Sunday,Weekend
2109,2008,11,4,Thursday,Weekday
2110,2008,11,4,Tuesday,Weekday
2111,2008,11,4,Wednesday,Weekday
2112,2008,12,4,Friday,Weekday
2113,2008,12,4,Friday,Weekend
2114,2008,12,4,Monday,Weekend
2115,2008,12,4,Monday,Weekday
2116,2008,12,4,Saturday,Weekend
2117,2008,12,4,Sunday,Weekend
2118,2008,12,4,Thursday,Weekday
2119,2008,12,4,Tuesday,Weekday
2120,2008,12,4,Wednesday,Weekday
2121,2009,1,1,Friday,Weekday
2122,2009,1,1,Friday,Weekend
2123,2009,1,1,Monday,Weekend
2124,2009,1,1,Monday,Weekday
2125,2009,1,1,Saturday,Weekend
2126,2009,1,1,Sunday,Weekend
2127,2009,1,1,Thursday,Weekday
2128,2009,1,1,Tuesday,Weekday
2129,2009,1,1,Wednesday,Weekday
2130,2009,2,1,Friday,Weekday
2131,2009,2,1,Friday,Weekend
2132,2009,2,1,Monday,Weekend
2133,2009,2,1,Monday,Weekday
2134,2009,2,1,Saturday,Weekend
2135,2009,2,1,Sunday,Weekend
2136,2009,2,1,Thursday,Weekday
2137,2009,2,1,Tuesday,Weekday
2138,2009,2,1,Wednesday,Weekday
2139,2009,3,1,Friday,Weekday
2140,2009,3,1,Friday,Weekend
2141,2009,3,1,Monday,Weekday
2142,2009,3,1,Saturday,Weekend
2143,2009,3,1,Sunday,Weekend
2144,2009,3,1,Thursday,Weekday
2145,2009,3,1,Tuesday,Weekday
2146,2009,3,1,Wednesday,Weekday
2147,2009,4,2,Friday,Weekday
2148,2009,4,2,Friday,Weekend
2149,2009,4,2,Monday,Weekend
2150,2009,4,2,Monday,Weekday
2151,2009,4,2,Saturday,Weekend
2152,2009,4,2,Sunday,Weekend
2153,2009,4,2,Thursday,Weekday
2154,2009,4,2,Tuesday,Weekday
2155,2009,4,2,Wednesday,Weekday
2156,2009,5,2,Friday,Weekday
2157,2009,5,2,Friday,Weekend
2158,2009,5,2,Monday,Weekend
2159,2009,5,2,Monday,Weekday
2160,2009,5,2,Saturday,Weekend
2161,2009,5,2,Sunday,Weekend
2162,2009,5,2,Thursday,Weekday
2163,2009,5,2,Tuesday,Weekday
2164,2009,5,2,Wednesday,Weekday
2165,2009,6,2,Friday,Weekday
2166,2009,6,2,Friday,Weekend
2167,2009,6,2,Monday,Weekend
2168,2009,6,2,Monday,Weekday
